currency,nodes,wallets,miners,transactions,interval,shards,average block time,block size,messages,mode,tps,no. of blocks generated,blocktime in configuration file,sig_scheme,broadcast_protocol,shard_comm_protocol,broadcast_cpu_seconds,hop_p50,hop_p90,hop_p99,hop_max
memo,1024,2048000,1024,2048000,0.01,128,0.23466556237616365,2048,11987448,sharded,8693.529546230606,1000,0.146484375,ed25519,gossipsub,kademlia,1022.3184000000018,3,4,4,5
memo,1024,2048000,1024,2048000,0.01,128,0.2379540515740188,2048,5647955,sharded,8575.268992069543,1000,0.146484375,ed25519,plumtree,kademlia,380.8013000000007,6,8,9,14
memo,1024,2048000,1024,2048000,0.01,128,0.3690761364218232,2048,11194376,sharded,5526.512821378375,1000,0.29296875,ed25519,gossip,kademlia,943.1274999999799,3,4,4,5
memo,1024,2048000,1024,2048000,0.01,128,0.36899134311753873,2048,12017814,sharded,5528.129692056842,1000,0.29296875,ed25519,gossipsub,kademlia,1022.3555999999996,3,4,4,5
memo,1024,2048000,1024,2048000,0.01,128,0.37258890780169657,2048,5656821,sharded,5476.427121888433,1000,0.29296875,ed25519,plumtree,kademlia,380.5240500000001,6,8,9,14
memo,1024,2048000,1024,2048000,0.01,128,0.6357445559809024,2048,11171910,sharded,3209.5280735070805,1000,0.5859375,ed25519,gossip,kademlia,943.1774999999794,3,4,4,5
memo,1024,2048000,1024,2048000,0.01,128,0.636744808561289,2048,12003248,sharded,3202.9534792880754,1000,0.5859375,ed25519,gossipsub,kademlia,1021.4748000000002,3,4,4,5
memo,1024,2048000,1024,2048000,0.01,128,0.6391977972288034,2048,5705866,sharded,3191.2124992349427,1000,0.5859375,ed25519,plumtree,kademlia,380.66270000000014,6,8,9,15
memo,1024,2048000,1024,2048000,0.01,128,1095.272251157406,2048,11235998,sharded,1.8623972239271567,1000,1200.0,ed25519,gossip,kademlia,940.7944999999802,3,4,4,5
memo,1024,2048000,1024,2048000,0.01,128,1090.518623235127,2048,11996134,sharded,1.8707209180417115,1000,1200.0,ed25519,gossipsub,kademlia,1021.2486,3,4,4,5
memo,1024,2048000,1024,2048000,0.01,128,1086.8890046748309,2048,5670941,sharded,1.877071155587194,1000,1200.0,ed25519,plumtree,kademlia,380.6621500000001,6,8,9,14
memo,1024,2048000,1024,2048000,0.01,128,136.77850681930363,2048,11105508,sharded,14.91748994376387,1000,150.0,ed25519,gossip,kademlia,939.6169999999803,3,4,4,5
memo,1024,2048000,1024,2048000,0.01,128,136.79081423485678,2048,12000068,sharded,14.914276308767935,1000,150.0,ed25519,gossipsub,kademlia,1022.3441999999997,3,4,4,5
memo,1024,2048000,1024,2048000,0.01,128,135.98072494311626,2048,5651948,sharded,14.99912580149287,1000,150.0,ed25519,plumtree,kademlia,380.7825999999996,6,8,9,15
memo,1024,2048000,1024,2048000,0.01,128,17.190974888270535,2048,11157380,sharded,118.6738979760817,1000,18.75,ed25519,gossip,kademlia,940.6834999999813,3,4,4,5
memo,1024,2048000,1024,2048000,0.01,128,17.019391687159,2048,11986420,sharded,119.92579038767684,1000,18.75,ed25519,gossipsub,kademlia,1022.1155999999972,3,4,4,5
memo,1024,2048000,1024,2048000,0.01,128,17.041140735845328,2048,5635136,sharded,119.73799357856086,1000,18.75,ed25519,plumtree,kademlia,380.7896,6,8,9,14
memo,1024,2048000,1024,2048000,0.01,128,1.172863262193505,2048,11205814,sharded,1738.6988455808187,1000,1.171875,ed25519,gossip,kademlia,947.6199999999793,3,4,4,6
memo,1024,2048000,1024,2048000,0.01,128,1.1705794956116042,2048,11964228,sharded,1742.8700978006225,1000,1.171875,ed25519,gossipsub,kademlia,1018.9403999999996,3,4,4,5
memo,1024,2048000,1024,2048000,0.01,128,1.171372491606746,2048,5671413,sharded,1741.6492316646534,1000,1.171875,ed25519,plumtree,kademlia,380.4274500000008,6,8,9,14
memo,1024,2048000,1024,2048000,0.01,128,2.2311500515537492,2048,11202626,sharded,914.6601317015176,1000,2.34375,ed25519,gossip,kademlia,942.402999999982,3,4,4,5
memo,1024,2048000,1024,2048000,0.01,128,2.2190983515148774,2048,11996118,sharded,919.4328852559292,1000,2.34375,ed25519,gossipsub,kademlia,1021.0049999999998,3,4,4,5
