currency,nodes,wallets,miners,transactions,interval,shards,average block time,block size,messages,mode,tps,no. of blocks generated,blocktime in configuration file
memo,1000,1000,1000,1000,0.01,8,162.5274607097627,131072,8120,sharded,769.1069524750868,8,150.0
memo,1000,1000,1000,1000,0.01,8,6.865699558089291,65536,16240,sharded,9103.369506805784,16,4.6875
memo,1000,1000,1000,1000,0.01,8,38.32424139153571,65536,16240,sharded,1630.8476757951946,16,37.5
memo,1000,1000,1000,1000,0.01,8,63.45098205380812,65536,16240,sharded,985.0280953413376,16,75.0
memo,1000,1000,1000,1000,0.01,8,1531.4926328072333,65536,16240,sharded,40.81051299961879,16,1200.0
memo,1000,1000,1000,1000,0.01,8,11.161279191488461,65536,16240,sharded,5599.806162689933,16,9.375
memo,1000,1000,1000,1000,0.01,8,21.671739762520975,65536,16240,sharded,2883.986273593456,16,18.75
memo,1000,1000,1000,1000,0.01,8,679.3636672826002,65536,16240,sharded,91.99932673762045,16,600.0
memo,1000,1000,1000,1000,0.01,8,298.2129540055232,65536,16240,sharded,209.5851275422543,16,300.0
memo,1000,1000,1000,1000,0.01,8,146.2105675727829,65536,16240,sharded,427.47252156645453,16,150.0
memo,1000,1000,1000,1000,0.01,8,10.536171840523737,32768,31465,sharded,3061.7443417215077,31,9.375
memo,1000,1000,1000,1000,0.01,8,32.8893728211979,32768,31465,sharded,980.835502443433,31,37.5
memo,1000,1000,1000,1000,0.01,8,317.87590455438107,32768,31465,sharded,101.48320163288837,31,300.0
memo,1000,1000,1000,1000,0.01,8,1207.8365341605727,32768,31465,sharded,26.708137735334006,31,1200.0
memo,1000,1000,1000,1000,0.01,8,6.463615380080253,32768,31465,sharded,4990.870065620844,31,4.6875
memo,1000,1000,1000,1000,0.01,8,19.614793616530623,32768,31465,sharded,1644.6293112634276,31,18.75
memo,1000,1000,1000,1000,0.01,8,81.74120136110724,32768,31465,sharded,394.6487692738758,31,75.0
memo,1000,1000,1000,1000,0.01,8,146.72006213507441,32768,31465,sharded,219.86812196433286,31,150.0
memo,1000,1000,1000,1000,0.01,8,584.2822990555085,32768,31465,sharded,55.211435582210456,31,600.0
memo,1000,1000,1000,1000,0.01,8,10.017076886005752,16384,62930,sharded,1610.253414406632,62,9.375
memo,1000,1000,1000,1000,0.01,8,307.07797591607334,16384,62930,sharded,52.52748006412864,62,300.0
memo,1000,1000,1000,1000,0.01,8,1257.8886466553943,16384,62930,sharded,12.823100280738467,62,1200.0
memo,1000,1000,1000,1000,0.01,8,37.15336378136866,16384,62930,sharded,434.1472915610742,62,37.5
memo,1000,1000,1000,1000,0.01,8,597.4730195581627,16384,62930,sharded,26.997088956406493,62,600.0
memo,1000,1000,1000,1000,0.01,8,67.7845643815219,16384,62930,sharded,237.96025548349718,62,75.0
memo,1000,1000,1000,1000,0.01,8,20.359456426612024,16384,62930,sharded,792.2624219466297,62,18.75
memo,1000,1000,1000,1000,0.01,8,5.236047427671296,16384,62930,sharded,3080.574131704965,62,4.6875
memo,1000,1000,1000,1000,0.01,8,165.41045388430135,16384,62930,sharded,97.5151925364215,62,150.0
memo,1000,1000,1000,1000,0.01,8,582.4044083473622,8192,124845,sharded,13.961228974701383,123,600.0
memo,1000,1000,1000,1000,0.01,8,285.8410321418088,8192,124845,sharded,28.446165478366634,123,300.0
memo,1000,1000,1000,1000,0.01,8,19.60391473921261,8192,124845,sharded,414.7682444541989,123,18.75
memo,1000,1000,1000,1000,0.01,8,73.022224574038,8192,124845,sharded,111.35077503108411,123,75.0
memo,1000,1000,1000,1000,0.01,8,5.2673813129312705,8192,124845,sharded,1543.6667326231795,123,4.6875
memo,1000,1000,1000,1000,0.01,8,9.046368838152068,8192,124845,sharded,898.8226598191602,123,9.375
memo,1000,1000,1000,1000,0.01,8,157.17803536015032,8192,124845,sharded,51.73166391971902,123,150.0
memo,1000,1000,1000,1000,0.01,8,1299.5227863515925,8192,124845,sharded,6.256974780443059,123,1200.0
memo,1000,1000,1000,1000,0.01,8,38.355215075743004,8192,124845,sharded,211.9941521578209,123,37.5
memo,1000,1000,1000,1000,0.01,8,73.7145537258714,4096,248675,sharded,55.38435012770557,245,75.0
memo,1000,1000,1000,1000,0.01,8,294.1531743262449,4096,248675,sharded,13.879274505238492,245,300.0
memo,1000,1000,1000,1000,0.01,8,566.0009255546404,4096,248675,sharded,7.213120100573222,245,600.0
memo,1000,1000,1000,1000,0.01,8,19.094863592736765,4096,248675,sharded,213.80789829858546,245,18.75
memo,1000,1000,1000,1000,0.01,8,5.255243225017354,4096,248675,sharded,776.8684489475257,245,4.6875
memo,1000,1000,1000,1000,0.01,8,39.614012079714946,4096,248675,sharded,103.06031726465314,245,37.5
memo,1000,1000,1000,1000,0.01,8,1211.3639691240985,4096,248675,sharded,3.370277436940159,245,1200.0
memo,1000,1000,1000,1000,0.01,8,144.1082841888824,4096,248675,sharded,28.33031200142614,245,150.0
memo,1000,1000,1000,1000,0.01,8,9.894444233007253,4096,248675,sharded,412.61869357369415,245,9.375
memo,1000,1000,1000,1000,0.01,8,307.84364347322315,2048,496335,sharded,6.6461978943836435,489,300.0
memo,1000,1000,1000,1000,0.01,8,19.89491294296171,2048,496335,sharded,102.83984558851469,489,18.75
memo,1000,1000,1000,1000,0.01,8,151.03962567139803,2048,496335,sharded,13.546046383234438,489,150.0
memo,1000,1000,1000,1000,0.01,8,586.2504080661981,2048,496335,sharded,3.4899588075341623,489,600.0
memo,1000,1000,1000,1000,0.01,8,74.72026664998205,2048,496335,sharded,27.38199242028021,489,75.0
memo,1000,1000,1000,1000,0.01,8,1216.9008336295658,2048,496335,sharded,1.681311836190212,489,1200.0
memo,1000,1000,1000,1000,0.01,8,37.40971698188963,2048,496335,sharded,54.6913994575689,489,37.5
memo,1000,1000,1000,1000,0.01,8,4.981760733374533,2048,496335,sharded,410.6961141959978,489,4.6875
memo,1000,1000,1000,1000,0.01,8,9.868932709700353,2048,496335,sharded,207.31621495808602,489,9.375
memo,1000,1000,1000,1000,0.01,8,299.7786365425877,1024,991655,sharded,3.417659994871961,977,300.0
memo,1000,1000,1000,1000,0.01,8,74.43116260221268,1024,991655,sharded,13.764952979498489,977,75.0
memo,1000,1000,1000,1000,0.01,8,19.289211186004277,1024,991655,sharded,53.1147408543198,977,18.75
memo,1000,1000,1000,1000,0.01,8,605.38708837554,1024,991655,sharded,1.6923741406148223,977,600.0
memo,1000,1000,1000,1000,0.01,8,38.80879797237492,1024,991655,sharded,26.399721376533186,977,37.5
memo,1000,1000,1000,1000,0.01,8,5.12987486180056,1024,991655,sharded,199.72055479522066,977,4.6875
memo,1000,1000,1000,1000,0.01,8,1218.4062708551817,1024,991655,sharded,0.840886556427318,977,1200.0
memo,1000,1000,1000,1000,0.01,8,9.581548419247433,1024,991655,sharded,106.92858905464206,977,9.375
memo,1000,1000,1000,1000,0.01,8,153.14240580531774,1024,991655,sharded,6.690122491162325,977,150.0
memo,1000,1000,1000,1000,0.01,32,35.520544268385535,262144,4252,sharded,7038.208595877547,4,37.5
memo,1000,1000,1000,1000,0.01,32,13.256970454656944,262144,4252,sharded,18858.079291575927,4,9.375
memo,1000,1000,1000,1000,0.01,32,832.5854064978856,262144,4252,sharded,300.27069661427566,4,1200.0
memo,1000,1000,1000,1000,0.01,32,689.1258695049199,262144,4252,sharded,362.7798796460871,4,600.0
memo,1000,1000,1000,1000,0.01,32,54.667322946075856,262144,4252,sharded,4573.134123406818,4,75.0
memo,1000,1000,1000,1000,0.01,32,20.882381864027877,262144,4252,sharded,11971.862291755775,4,18.75
memo,1000,1000,1000,1000,0.01,32,6.040392258776538,262144,4252,sharded,41388.20614451898,4,4.6875
memo,1000,1000,1000,1000,0.01,32,312.13597735820105,262144,4252,sharded,800.9361885032042,4,300.0
memo,1000,1000,1000,1000,0.01,32,116.70332999093552,262144,4252,sharded,2142.1925151528912,4,150.0
memo,1000,1000,1000,1000,0.01,32,8.650688780462573,131072,8504,sharded,14449.832050635383,8,9.375
memo,1000,1000,1000,1000,0.01,32,35.60144700222378,131072,8504,sharded,3511.121331450153,8,37.5
memo,1000,1000,1000,1000,0.01,32,1016.2554032857598,131072,8504,sharded,123.00156003682383,8,1200.0
memo,1000,1000,1000,1000,0.01,32,356.0273393862325,131072,8504,sharded,351.09944145158465,8,300.0
memo,1000,1000,1000,1000,0.01,32,5.288117517749226,131072,8504,sharded,23638.0904131654,8,4.6875
memo,1000,1000,1000,1000,0.01,32,81.40313970424224,131072,8504,sharded,1535.5795913297643,8,75.0
memo,1000,1000,1000,1000,0.01,32,19.84040624288352,131072,8504,sharded,6300.324623888996,8,18.75
memo,1000,1000,1000,1000,0.01,32,610.7791711474102,131072,8504,sharded,204.65825605213914,8,600.0
memo,1000,1000,1000,1000,0.01,32,145.08027035376378,131072,8504,sharded,861.5988907051077,8,150.0
memo,1000,1000,1000,1000,0.01,32,10.279840764343984,65536,17008,sharded,6079.957990865683,16,9.375
memo,1000,1000,1000,1000,0.01,32,38.47820166749797,65536,17008,sharded,1624.3222731688568,16,37.5
memo,1000,1000,1000,1000,0.01,32,625.7229282923525,65536,17008,sharded,99.8860632621697,16,600.0
memo,1000,1000,1000,1000,0.01,32,1121.1137955164859,65536,17008,sharded,55.74902409545894,16,1200.0
memo,1000,1000,1000,1000,0.01,32,4.796266688846569,65536,17008,sharded,13031.176966314724,16,4.6875
memo,1000,1000,1000,1000,0.01,32,19.14573083106408,65536,17008,sharded,3264.487553465011,16,18.75
memo,1000,1000,1000,1000,0.01,32,81.15756801733244,65536,17008,sharded,770.1191832984936,16,75.0
memo,1000,1000,1000,1000,0.01,32,308.6525447519495,65536,17008,sharded,202.49630551476355,16,300.0
memo,1000,1000,1000,1000,0.01,32,168.86573188363582,65536,17008,sharded,370.12245944055127,16,150.0
memo,1000,1000,1000,1000,0.01,32,9.179223668244594,32768,32953,sharded,3514.356516633193,31,9.375
memo,1000,1000,1000,1000,0.01,32,1213.001791603831,32768,32953,sharded,26.59440797154644,31,1200.0
memo,1000,1000,1000,1000,0.01,32,556.9593457896304,32768,32953,sharded,57.919962668718064,31,600.0
memo,1000,1000,1000,1000,0.01,32,36.513006192599995,32768,32953,sharded,883.4951673375746,31,37.5
memo,1000,1000,1000,1000,0.01,32,5.201134740474092,32768,32953,sharded,6202.312788610541,31,4.6875
memo,1000,1000,1000,1000,0.01,32,18.75377026203916,32768,32953,sharded,1720.1375544962764,31,18.75
memo,1000,1000,1000,1000,0.01,32,72.23298079041129,32768,32953,sharded,446.5974429288861,31,75.0
memo,1000,1000,1000,1000,0.01,32,143.83471818101424,32768,32953,sharded,224.27870631019272,31,150.0
memo,1000,1000,1000,1000,0.01,32,326.9663643408825,32768,32953,sharded,98.66172192102604,31,300.0
memo,1000,1000,1000,1000,0.01,32,35.98881427332609,16384,65906,sharded,448.1957125778286,62,37.5
memo,1000,1000,1000,1000,0.01,32,603.4987237613842,16384,65906,sharded,26.72753333682629,62,600.0
memo,1000,1000,1000,1000,0.01,32,9.476405180464324,16384,65906,sharded,1702.1256426768973,62,9.375
memo,1000,1000,1000,1000,0.01,32,1185.525710835819,16384,65906,sharded,13.605805517868125,62,1200.0
memo,1000,1000,1000,1000,0.01,32,5.3157565009485195,16384,65906,sharded,3034.381325628129,62,4.6875
memo,1000,1000,1000,1000,0.01,32,152.6794972016364,16384,65906,sharded,105.6463543154217,62,150.0
memo,1000,1000,1000,1000,0.01,32,80.13833593786174,16384,65906,sharded,201.2773545806035,62,75.0
memo,1000,1000,1000,1000,0.01,32,18.094017566887032,16384,65906,sharded,891.4566484992969,62,18.75
memo,1000,1000,1000,1000,0.01,32,300.18212126288637,16384,65906,sharded,53.73415375374251,62,300.0
memo,1000,1000,1000,1000,0.01,32,154.25863065561842,8192,130749,sharded,52.710705820834136,123,150.0
memo,1000,1000,1000,1000,0.01,32,38.22770957226122,8192,130749,sharded,212.70124189478204,123,37.5
memo,1000,1000,1000,1000,0.01,32,1226.6683120960756,8192,130749,sharded,6.628589995056596,123,1200.0
memo,1000,1000,1000,1000,0.01,32,9.54526800251575,8192,130749,sharded,851.8442120923144,123,9.375
memo,1000,1000,1000,1000,0.01,32,18.87683748957706,8192,130749,sharded,430.74383117948787,123,18.75
memo,1000,1000,1000,1000,0.01,32,291.4367269790715,8192,130749,sharded,27.899988395755326,123,300.0
memo,1000,1000,1000,1000,0.01,32,626.0985630763429,8192,130749,sharded,12.986902989939543,123,600.0
memo,1000,1000,1000,1000,0.01,32,4.925688370851159,8192,130749,sharded,1650.750248215146,123,4.6875
memo,1000,1000,1000,1000,0.01,32,72.61688041309495,8192,130749,sharded,111.97233004995263,123,75.0
memo,1000,1000,1000,1000,0.01,32,1187.08588571373,4096,260435,sharded,3.439205791421368,245,1200.0
memo,1000,1000,1000,1000,0.01,32,9.538416075146959,4096,260435,sharded,428.01997951198865,245,9.375
memo,1000,1000,1000,1000,0.01,32,36.229316673563574,4096,260435,sharded,112.68864632051725,245,37.5
memo,1000,1000,1000,1000,0.01,32,73.43117322102535,4096,260435,sharded,55.59808558107383,245,75.0
memo,1000,1000,1000,1000,0.01,32,150.23893819175942,4096,260435,sharded,27.17426455617187,245,150.0
memo,1000,1000,1000,1000,0.01,32,304.0436760644171,4096,260435,sharded,13.427783487909958,245,300.0
memo,1000,1000,1000,1000,0.01,32,4.9835400503094975,4096,260435,sharded,819.2234058212649,245,4.6875
memo,1000,1000,1000,1000,0.01,32,588.0268688798265,4096,260435,sharded,6.942935551292949,245,600.0
memo,1000,1000,1000,1000,0.01,32,19.16675914275633,4096,260435,sharded,213.00589331004187,245,18.75
memo,1000,1000,1000,1000,0.01,32,9.839849738301261,2048,519807,sharded,207.92896532628777,489,9.375
memo,1000,1000,1000,1000,0.01,32,602.1795489228848,2048,519807,sharded,3.3976407513519438,489,600.0
memo,1000,1000,1000,1000,0.01,32,4.895224090503577,2048,519807,sharded,417.9563054161738,489,4.6875
memo,1000,1000,1000,1000,0.01,32,73.0409211235023,2048,519807,sharded,28.011554941806295,489,75.0
memo,1000,1000,1000,1000,0.01,32,149.27546685313368,2048,519807,sharded,13.70613549689377,489,150.0
memo,1000,1000,1000,1000,0.01,32,298.3998573859521,2048,519807,sharded,6.8565373756356385,489,300.0
memo,1000,1000,1000,1000,0.01,32,1207.1462757261818,2048,519807,sharded,1.6948979723441724,489,1200.0
memo,1000,1000,1000,1000,0.01,32,37.770138294064814,2048,519807,sharded,54.16950711490063,489,37.5
memo,1000,1000,1000,1000,0.01,32,19.176080455058948,2048,519807,sharded,106.6948889709816,489,18.75
memo,1000,1000,1000,1000,0.01,32,148.73936454783086,1024,1038551,sharded,6.88816613237175,977,150.0
memo,1000,1000,1000,1000,0.01,32,75.04730188775842,1024,1038551,sharded,13.651942543666385,977,75.0
memo,1000,1000,1000,1000,0.01,32,1217.5820726753075,1024,1038551,sharded,0.8414557641914938,977,1200.0
memo,1000,1000,1000,1000,0.01,32,19.313013937860756,1024,1038551,sharded,53.04927841533724,977,18.75
memo,1000,1000,1000,1000,0.01,32,4.973778845092712,1024,1038551,sharded,205.98854218050107,977,4.6875
memo,1000,1000,1000,1000,0.01,32,603.1131074859999,1024,1038551,sharded,1.6987550771355877,977,600.0
memo,1000,1000,1000,1000,0.01,32,9.722218814852512,1024,1038551,sharded,105.3814435716757,977,9.375
memo,1000,1000,1000,1000,0.01,32,298.4608090358705,1024,1038551,sharded,3.432750372615017,977,300.0
memo,1000,1000,1000,1000,0.01,32,38.112475085950656,1024,1038551,sharded,26.88204980438384,977,37.5
memo,1000,1000,1000,1000,0.01,64,36.980361481139944,262144,4508,sharded,6760.3719916989185,4,37.5
memo,1000,1000,1000,1000,0.01,64,10.679294685741052,262144,4508,sharded,23409.87933723753,4,9.375
memo,1000,1000,1000,1000,0.01,64,264.1026370834776,262144,4508,sharded,946.6054665746472,4,300.0
memo,1000,1000,1000,1000,0.01,64,1349.519403000712,262144,4508,sharded,185.25187518172208,4,1200.0
memo,1000,1000,1000,1000,0.01,64,20.849991780236827,262144,4508,sharded,11990.460362529713,4,18.75
memo,1000,1000,1000,1000,0.01,64,5.0385418182518515,262144,4508,sharded,49617.728505176754,4,4.6875
memo,1000,1000,1000,1000,0.01,64,527.4477091408094,262144,4508,sharded,473.9825307180523,4,600.0
memo,1000,1000,1000,1000,0.01,64,132.3385475694508,262144,4508,sharded,1889.101887481426,4,150.0
memo,1000,1000,1000,1000,0.01,64,75.55341947371808,262144,4508,sharded,3308.930313696325,4,75.0
memo,1000,1000,1000,1000,0.01,64,9.884307428846155,131072,9016,sharded,12646.409563830412,8,9.375
memo,1000,1000,1000,1000,0.01,64,35.67765685987742,131072,9016,sharded,3503.621341808865,8,37.5
memo,1000,1000,1000,1000,0.01,64,1109.0020311442727,131072,9016,sharded,112.71485217301493,8,1200.0
memo,1000,1000,1000,1000,0.01,64,348.92919568327284,131072,9016,sharded,358.2417336996497,8,300.0
memo,1000,1000,1000,1000,0.01,64,19.815384100258978,131072,9016,sharded,6308.280443494724,8,18.75
memo,1000,1000,1000,1000,0.01,64,5.707623244557766,131072,9016,sharded,21900.709742744282,8,4.6875
memo,1000,1000,1000,1000,0.01,64,558.2367863855782,131072,9016,sharded,223.92110847682636,8,600.0
memo,1000,1000,1000,1000,0.01,64,81.5673858085157,131072,9016,sharded,1532.487510307702,8,75.0
memo,1000,1000,1000,1000,0.01,64,158.18622771590242,131072,9016,sharded,790.2141785977597,8,150.0
memo,1000,1000,1000,1000,0.01,64,21.0551709167853,65536,18032,sharded,2968.4394511456494,16,18.75
memo,1000,1000,1000,1000,0.01,64,1198.169585969056,65536,18032,sharded,52.163734359398234,16,1200.0
memo,1000,1000,1000,1000,0.01,64,608.5860199009123,65536,18032,sharded,102.69871136733666,16,600.0
memo,1000,1000,1000,1000,0.01,64,37.864743712574075,65536,18032,sharded,1650.6384005774942,16,37.5
memo,1000,1000,1000,1000,0.01,64,4.936618847562745,65536,18032,sharded,12660.689822317827,16,4.6875
memo,1000,1000,1000,1000,0.01,64,8.93269923675117,65536,18032,sharded,6996.877242083398,16,9.375
memo,1000,1000,1000,1000,0.01,64,71.5472705215289,65536,18032,sharded,873.5623252209623,16,75.0
memo,1000,1000,1000,1000,0.01,64,158.8363179070367,65536,18032,sharded,393.49313068677674,16,150.0
memo,1000,1000,1000,1000,0.01,64,299.9711690797492,65536,18032,sharded,208.35669038374726,16,300.0
memo,1000,1000,1000,1000,0.01,64,37.387813379537754,32768,34937,sharded,862.8229789384882,31,37.5
memo,1000,1000,1000,1000,0.01,64,637.8891836221621,32768,34937,sharded,50.57158099617016,31,600.0
memo,1000,1000,1000,1000,0.01,64,1252.1195558670088,32768,34937,sharded,25.763565759335012,31,1200.0
memo,1000,1000,1000,1000,0.01,64,9.776758199910935,32768,34937,sharded,3299.566569665486,31,9.375
memo,1000,1000,1000,1000,0.01,64,5.812688311519424,32768,34937,sharded,5549.766783847486,31,4.6875
memo,1000,1000,1000,1000,0.01,64,78.06832480466394,32768,34937,sharded,413.21579010238753,31,75.0
memo,1000,1000,1000,1000,0.01,64,19.89930840126289,32768,34937,sharded,1621.1148581466152,31,18.75
memo,1000,1000,1000,1000,0.01,64,148.5928159722786,32768,34937,sharded,217.09706694129324,31,150.0
memo,1000,1000,1000,1000,0.01,64,308.7057400263052,32768,34937,sharded,104.49778003279174,31,300.0
memo,1000,1000,1000,1000,0.01,64,19.46720996312535,16384,69874,sharded,828.574422766175,62,18.75
memo,1000,1000,1000,1000,0.01,64,302.05846875200245,16384,69874,sharded,53.40036425632441,62,300.0
memo,1000,1000,1000,1000,0.01,64,74.56158973309002,16384,69874,sharded,216.33165703421284,62,75.0
memo,1000,1000,1000,1000,0.01,64,1215.5495846631559,16384,69874,sharded,13.26974437043171,62,1200.0
memo,1000,1000,1000,1000,0.01,64,589.59196352614,16384,69874,sharded,27.35795814040023,62,600.0
memo,1000,1000,1000,1000,0.01,64,4.874391793398842,16384,69874,sharded,3309.13741482756,62,4.6875
memo,1000,1000,1000,1000,0.01,64,37.854947410554324,16384,69874,sharded,426.1010346448747,62,37.5
memo,1000,1000,1000,1000,0.01,64,9.082303989511294,16384,69874,sharded,1775.9846264441596,62,9.375
memo,1000,1000,1000,1000,0.01,64,165.70520261909016,16384,69874,sharded,97.34173703129251,62,150.0
memo,1000,1000,1000,1000,0.01,64,9.560860350645065,8192,138621,sharded,850.454980263822,123,9.375
memo,1000,1000,1000,1000,0.01,64,1172.1760489524181,8192,138621,sharded,6.936740695290449,123,1200.0
memo,1000,1000,1000,1000,0.01,64,622.9882853396315,8192,138621,sharded,13.051740284940072,123,600.0
memo,1000,1000,1000,1000,0.01,64,39.132538020022814,8192,138621,sharded,207.7831316908861,123,37.5
memo,1000,1000,1000,1000,0.01,64,74.3519471409078,8192,138621,sharded,109.35935928353594,123,75.0
memo,1000,1000,1000,1000,0.01,64,4.934927225677897,8192,138621,sharded,1647.659819278503,123,4.6875
memo,1000,1000,1000,1000,0.01,64,152.74736068636207,8192,138621,sharded,53.2322212591853,123,150.0
memo,1000,1000,1000,1000,0.01,64,294.9011274761798,8192,138621,sharded,27.57222859878616,123,300.0
memo,1000,1000,1000,1000,0.01,64,19.06846712904348,8192,138621,sharded,426.41504667296675,123,18.75
memo,1000,1000,1000,1000,0.01,64,18.864009138072458,4096,276115,sharded,216.42444207797874,245,18.75
memo,1000,1000,1000,1000,0.01,64,604.9272540172934,4096,276115,sharded,6.748964649796572,245,600.0
memo,1000,1000,1000,1000,0.01,64,297.824061569546,4096,276115,sharded,13.708202861600803,245,300.0
memo,1000,1000,1000,1000,0.01,64,148.96054678842336,4096,276115,sharded,27.407476282025243,245,150.0
memo,1000,1000,1000,1000,0.01,64,1193.4674994280222,4096,276115,sharded,3.4208159459875156,245,1200.0
memo,1000,1000,1000,1000,0.01,64,36.943769610257384,4096,276115,sharded,110.5093685926324,245,37.5
memo,1000,1000,1000,1000,0.01,64,75.65145212679948,4096,276115,sharded,53.966348804756834,245,75.0
memo,1000,1000,1000,1000,0.01,64,4.988981757715679,4096,276115,sharded,818.3298419055659,245,4.6875
memo,1000,1000,1000,1000,0.01,64,9.60139701719561,4096,276115,sharded,425.21235667574604,245,9.375
memo,1000,1000,1000,1000,0.01,64,150.4113632776761,2048,551103,sharded,13.602627690263004,489,150.0
memo,1000,1000,1000,1000,0.01,64,75.4510924284584,2048,551103,sharded,27.1167680837902,489,75.0
memo,1000,1000,1000,1000,0.01,64,9.631510456351497,2048,551103,sharded,212.4266784865397,489,9.375
memo,1000,1000,1000,1000,0.01,64,1205.8084987775344,2048,551103,sharded,1.696778366652232,489,1200.0
memo,1000,1000,1000,1000,0.01,64,303.0796723228439,2048,551103,sharded,6.750666448100528,489,300.0
memo,1000,1000,1000,1000,0.01,64,594.9686721857306,2048,551103,sharded,3.438819337385937,489,600.0
memo,1000,1000,1000,1000,0.01,64,37.40719704109354,2048,551103,sharded,54.695083750956,489,37.5
memo,1000,1000,1000,1000,0.01,64,5.125288804917026,2048,551103,sharded,399.1950215738619,489,4.6875
memo,1000,1000,1000,1000,0.01,64,19.336639672499622,2048,551103,sharded,105.80896214148889,489,18.75
memo,1000,1000,1000,1000,0.01,64,150.23798797074164,1024,1101079,sharded,6.819456698450926,977,150.0
memo,1000,1000,1000,1000,0.01,64,302.00254156259535,1024,1101079,sharded,3.392492818529839,977,300.0
memo,1000,1000,1000,1000,0.01,64,18.92436892034863,1024,1101079,sharded,54.13873813922612,977,18.75
memo,1000,1000,1000,1000,0.01,64,37.33037608246041,1024,1101079,sharded,27.445248640563314,977,37.5
memo,1000,1000,1000,1000,0.01,64,75.02622272495194,1024,1101079,sharded,13.65577815619026,977,75.0
memo,1000,1000,1000,1000,0.01,64,5.000630942301458,1024,1101079,sharded,204.88243688652128,977,4.6875
memo,1000,1000,1000,1000,0.01,64,9.66324957031627,1024,1101079,sharded,106.02452580507362,977,9.375
memo,1000,1000,1000,1000,0.01,64,1198.3416213504165,1024,1101079,sharded,0.8549660924522537,977,1200.0
memo,1000,1000,1000,1000,0.01,64,605.5932470856814,1024,1101079,sharded,1.6917980151847833,977,600.0
memo,1000,1000,1000,1000,0.01,128,8.946071486435901,262144,5020,sharded,27945.338954540362,4,9.375
memo,1000,1000,1000,1000,0.01,128,273.71816316962673,262144,5020,sharded,913.3518839415531,4,300.0
memo,1000,1000,1000,1000,0.01,128,503.1010458377848,262144,5020,sharded,496.9200562556731,4,600.0
memo,1000,1000,1000,1000,0.01,128,176.88259631937962,262144,5020,sharded,1413.372514888902,4,150.0
memo,1000,1000,1000,1000,0.01,128,71.40455515159658,262144,5020,sharded,3501.1911980857717,4,75.0
memo,1000,1000,1000,1000,0.01,128,6.212776881641053,262144,5020,sharded,40239.816230768025,4,4.6875
memo,1000,1000,1000,1000,0.01,128,33.52267803041241,262144,5020,sharded,7457.667903894622,4,37.5
memo,1000,1000,1000,1000,0.01,128,1290.8923805416275,262144,5020,sharded,193.66525340796076,4,1200.0
memo,1000,1000,1000,1000,0.01,128,17.670186509590764,262144,5020,sharded,14148.181167431829,4,18.75
memo,1000,1000,1000,1000,0.01,128,18.558366705553304,131072,10040,sharded,6735.560406972419,8,18.75
memo,1000,1000,1000,1000,0.01,128,10.214606290914725,131072,10040,sharded,12237.476065150042,8,9.375
memo,1000,1000,1000,1000,0.01,128,40.542315605200464,131072,10040,sharded,3083.2230013020226,8,37.5
memo,1000,1000,1000,1000,0.01,128,1290.1132697354096,131072,10040,sharded,96.89149234596785,8,1200.0
memo,1000,1000,1000,1000,0.01,128,584.5920156292686,131072,10040,sharded,213.8260473254086,8,600.0
memo,1000,1000,1000,1000,0.01,128,5.296465178475744,131072,10040,sharded,23600.83485642281,8,4.6875
memo,1000,1000,1000,1000,0.01,128,74.5534240630861,131072,10040,sharded,1676.6634339185528,8,75.0
memo,1000,1000,1000,1000,0.01,128,138.94872191842225,131072,10040,sharded,899.6196458243707,8,150.0
memo,1000,1000,1000,1000,0.01,128,312.73240263447553,131072,10040,sharded,399.70594331442624,8,300.0
memo,1000,1000,1000,1000,0.01,128,9.826074854847523,65536,20080,sharded,6360.7290727249265,16,9.375
memo,1000,1000,1000,1000,0.01,128,1116.0763302793196,65536,20080,sharded,56.00065004904989,16,1200.0
memo,1000,1000,1000,1000,0.01,128,39.41846791841389,65536,20080,sharded,1585.5765913926698,16,37.5
memo,1000,1000,1000,1000,0.01,128,579.8767514697203,65536,20080,sharded,107.78324849476854,16,600.0
memo,1000,1000,1000,1000,0.01,128,4.738493896420104,65536,20080,sharded,13190.05603177394,16,4.6875
memo,1000,1000,1000,1000,0.01,128,19.009175495563017,65536,20080,sharded,3287.9385018349967,16,18.75
memo,1000,1000,1000,1000,0.01,128,176.73563997993537,65536,20080,sharded,353.6411784691287,16,150.0
memo,1000,1000,1000,1000,0.01,128,315.86501329839575,65536,20080,sharded,197.8725004942402,16,300.0
memo,1000,1000,1000,1000,0.01,128,73.239758792756,65536,20080,sharded,853.3752845480677,16,75.0
memo,1000,1000,1000,1000,0.01,128,9.825126739505281,32768,38905,sharded,3283.3229912872707,31,9.375
memo,1000,1000,1000,1000,0.01,128,148.37785252131903,32768,38905,sharded,217.41158783447165,31,150.0
memo,1000,1000,1000,1000,0.01,128,76.99966033412767,32768,38905,sharded,418.95073791424534,31,75.0
memo,1000,1000,1000,1000,0.01,128,299.7456695522907,32768,38905,sharded,107.62145309492597,31,300.0
memo,1000,1000,1000,1000,0.01,128,5.05952477110811,32768,38905,sharded,6375.908010242594,31,4.6875
memo,1000,1000,1000,1000,0.01,128,18.497666056232696,32768,38905,sharded,1743.9532326976732,31,18.75
memo,1000,1000,1000,1000,0.01,128,37.81499216671691,32768,38905,sharded,853.0760597253815,31,37.5
