currency,nodes,wallets,miners,transactions,interval,shards,average block time,block size,messages,mode,tps,no. of blocks generated,blocktime in configuration file,sig_scheme,broadcast_protocol,shard_comm_protocol,verify_mode,seed,conflict_check,broadcast_cpu_seconds,hop_p50,hop_p90,hop_p99,hop_max
memo,1000,131072000,1000,131072000,0.01,128,2.3017266182543303,131072,13406904,sharded,56701.71555776787,1000,2.34375,ed25519,gossip,direct,shard,4,nonce_hash_set,1274.9000000000362,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,272.5215750382317,131072,12958126,sharded,478.94597696233444,1000,300.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1265.9300000000342,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,272.62145516420907,131072,11341710,sharded,478.7404568777849,1000,300.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1117.7600000000105,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,273.2792858026651,131072,11790610,sharded,477.4006914457755,1000,300.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1162.6600000000133,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,272.4180697546761,131072,13496686,sharded,479.05277398640663,1000,300.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1252.440000000036,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,271.9003073841677,131072,13406904,sharded,479.9988983300409,1000,300.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1274.9000000000362,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,34.22087349213741,131072,12958126,sharded,3814.137357714993,1000,37.5,ed25519,gossip,direct,shard,0,nonce_hash_set,1265.9300000000342,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,34.2339182376582,131072,11341710,sharded,3812.4446957529444,1000,37.5,ed25519,gossip,direct,shard,1,nonce_hash_set,1117.7600000000105,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,34.314273179975295,131072,11790610,sharded,3802.024869235302,1000,37.5,ed25519,gossip,direct,shard,2,nonce_hash_set,1162.6600000000133,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,34.20832997103705,131072,13496686,sharded,3814.93724220071,1000,37.5,ed25519,gossip,direct,shard,3,nonce_hash_set,1252.440000000036,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,34.143162557669584,131072,13406904,sharded,3822.4885518310934,1000,37.5,ed25519,gossip,direct,shard,4,nonce_hash_set,1274.9000000000362,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,4.4335001856677865,131072,12958126,sharded,29440.19545142756,1000,4.6875,ed25519,gossip,direct,shard,0,nonce_hash_set,1265.9300000000342,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,4.435976847530174,131072,11341710,sharded,29421.911900344337,1000,4.6875,ed25519,gossip,direct,shard,1,nonce_hash_set,1117.7600000000105,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,4.444160457584828,131072,11790610,sharded,29356.21277520216,1000,4.6875,ed25519,gossip,direct,shard,2,nonce_hash_set,1162.6600000000133,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,4.432609938230995,131072,13496686,sharded,29441.487931167278,1000,4.6875,ed25519,gossip,direct,shard,3,nonce_hash_set,1252.440000000036,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,4.424022234051385,131072,13406904,sharded,29500.721536944267,1000,4.6875,ed25519,gossip,direct,shard,4,nonce_hash_set,1274.9000000000362,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,544.8652573794584,131072,12958126,sharded,239.55117385856792,1000,600.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1265.9300000000342,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,545.0643545088373,131072,11341710,sharded,239.4486429361323,1000,600.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1117.7600000000105,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,546.3821730359168,131072,11790610,sharded,238.77740972969823,1000,600.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1162.6600000000133,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,544.657836258129,131072,13496686,sharded,239.60480013758777,1000,600.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1252.440000000036,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,543.6228021636811,131072,13406904,sharded,240.07795015320897,1000,600.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1274.9000000000362,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,68.26381328231322,131072,12958126,sharded,1912.0395671452743,1000,75.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1265.9300000000342,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,68.28928065573689,131072,11341710,sharded,1911.2065429120262,1000,75.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1117.7600000000105,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,128,68.4521203777263,131072,11790610,sharded,1905.912034281581,1000,75.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1162.6600000000133,2,2,2,3
